TargetLeaf	ClosestLeaf	BranchLength	State
WP_010642199_1	WP_014028767_1	0.07754	original
WP_010643206_1	WP_003950127_1	0.01468	original
WP_010647495_1	WP_011066825_1	0.06384	original
WP_010650358_1	WP_005425372_1	0.00449	original
WP_010654442_1	WP_019234315_1	0.11814	original
WP_010660003_1	WP_012091969_1	0.00485	original
WP_010663191_1	WP_016779037_1	0.06037	original
WP_010667837_1	WP_003623019_1	0.18426	original
WP_010676550_1	WP_010196826_1	0.13187	original
WP_010685475_1	WP_012317987_1	0.01941	original
WP_010690443_1	WP_010007448_1	0.10986	original
WP_010692310_1	WP_002693062_1	0.00283	original
WP_010718611_1	WP_002292812_1	0.00679	original
WP_010734865_1	WP_010718611_1	0.01426	original
WP_010739546_1	WP_010744523_1	0.00704	original
WP_010744523_1	WP_010739546_1	0.00704	original
WP_010753173_1	WP_016171452_1	0.06259	original
WP_010755976_1	WP_010744523_1	0.03565	original
WP_010763068_1	WP_010771434_1	0.00273	original
WP_010769189_1	WP_016632213_1	0.02378	original
WP_010771434_1	WP_010763068_1	0.00273	original
WP_010781117_1	WP_010739546_1	0.00964	original
WP_010785991_1	WP_005710572_1	0.00280	original
WP_010800546_1	WP_009859515_1	0.00536	original
WP_010808996_1	WP_013956143_1	0.00286	original
WP_010839710_1	WP_005238851_1	0.15784	original
WP_010841738_1	WP_004022676_1	0.02437	original
WP_010845135_1	WP_012989983_1	0.03044	original
WP_010851223_1	WP_009777720_1	0.16442	original
WP_010865214_1	WP_004080719_1	0.00328	original
WP_010869090_1	WP_005693278_1	0.00110	original
WP_010874230_1	WP_012266379_1	0.25603	original
WP_010880276_1	WP_008286448_1	0.27217	original
WP_010882261_1	WP_015613236_1	0.00109	original
WP_010883437_1	WP_010892260_1	0.00344	original
WP_010886009_1	WP_013748333_1	0.03891	original
WP_010889260_1	WP_017870334_1	0.04555	original
WP_010889730_1	WP_002657783_1	0.00442	original
WP_010892260_1	WP_010883437_1	0.00344	original
WP_010896105_1	WP_009874370_1	0.00328	original
WP_010899685_1	WP_017726330_1	0.07037	original
WP_010909327_1	WP_019858019_1	0.00494	original
WP_010919592_1	WP_004615430_1	0.01229	original
WP_010931839_1	WP_012503118_1	0.05697	original
WP_010933619_1	WP_006843011_1	0.27327	original
WP_010936368_1	WP_012881849_1	0.01870	original
WP_010937629_1	WP_012612929_1	0.08280	original
WP_010942923_1	WP_004513248_1	0.13171	original
WP_010944486_1	WP_005690611_1	0.05721	original
WP_010947753_1	WP_013101649_1	0.00403	original
WP_010961736_1	WP_017366183_1	0.00735	original
WP_010962634_1	WP_012673107_1	0.02394	original
WP_010964032_1	WP_013240509_1	0.27230	original
WP_010969226_1	WP_017267797_1	0.00110	original
WP_010979231_1	WP_011278212_1	0.40864	original
WP_010997688_1	WP_015141349_1	0.04094	original
WP_011001079_1	WP_019717980_1	0.00348	original
WP_011006915_1	WP_011097432_1	0.07855	original
WP_011010374_1	WP_003460354_1	0.00393	original
WP_011011328_1	WP_014733499_1	0.05379	original
WP_011015819_1	WP_005904292_1	0.00499	original
WP_011025955_1	WP_009053020_1	0.05673	original
WP_011031794_1	WP_003971506_1	0.00531	original
WP_011034744_1	WP_011307791_1	0.06484	original
WP_011036877_1	WP_007966792_1	0.01580	original
WP_011044842_1	WP_019028520_1	0.10925	original
WP_011048183_1	WP_008555765_1	0.06934	original
WP_011053918_1	WP_014499555_1	0.23112	original
WP_011056505_1	WP_017715135_1	0.39813	original
WP_011059543_1	WP_020296604_1	0.01973	original
WP_011066825_1	WP_017797623_1	0.00956	original
WP_011070157_1	WP_014354185_1	0.26003	original
WP_011073296_1	WP_011621904_1	0.00765	original
WP_011075256_1	WP_003856756_1	0.06241	original
WP_011079513_1	WP_013571121_1	0.00515	original
WP_011087562_1	WP_007610783_1	0.01058	original
WP_011091492_1	WP_011672645_1	0.54432	original
WP_011095069_1	WP_005974669_1	0.00527	original
WP_011096730_1	WP_011186468_1	0.66592	original
WP_011097432_1	WP_006344532_1	0.00535	original
WP_011098690_1	WP_003399038_1	0.19288	original
WP_011111649_1	WP_011635450_1	0.08865	original
WP_011115473_1	WP_002957269_1	0.11509	original
WP_011123706_1	WP_007333495_1	0.00278	original
WP_011124390_1	WP_012194783_1	0.24102	original
WP_011126231_1	WP_010883437_1	0.00345	original
WP_011126446_1	WP_013516490_1	0.34234	original
WP_011129201_1	WP_006850732_1	0.04341	original
WP_011131447_1	WP_011620624_1	0.17112	original
WP_011131847_1	WP_011819560_1	0.04055	original
WP_011139330_1	WP_006802005_1	0.26738	original
WP_011142119_1	WP_009769321_1	0.30815	original
WP_011145278_1	WP_012777028_1	0.02163	original
WP_011155165_1	WP_011255615_1	0.00275	original
WP_011158423_1	WP_012496318_1	0.00531	original
WP_011160658_1	WP_011412718_1	0.04299	original
WP_011163347_1	WP_015089937_1	0.00503	original
WP_011170340_1	WP_013998814_1	0.00939	original
WP_011173981_1	WP_008633970_1	0.00522	original
WP_011174693_1	WP_006341696_1	0.42208	original
WP_011179273_1	WP_006923174_1	0.09283	original
WP_011180501_1	WP_007552027_1	0.08353	original
WP_011186468_1	WP_009774175_1	0.24267	original
WP_011191770_1	WP_002209377_1	0.00290	original
WP_011193666_1	WP_015026804_1	0.00797	original
WP_011194384_1	WP_013163097_1	0.61306	original
WP_011199438_1	WP_005690611_1	0.03381	original
WP_011211394_1	WP_014352854_1	0.05465	original
WP_011214284_1	WP_013101649_1	0.00402	original
WP_011215997_1	WP_014844309_1	0.01943	original
WP_011219654_1	WP_006232579_1	0.02314	original
WP_011232524_1	WP_015375779_1	0.00517	original
WP_011234024_1	WP_007419719_1	0.24809	original
WP_011239304_1	WP_015435676_1	0.04091	original
WP_011241362_1	WP_014849319_1	0.01410	original
WP_011243198_1	WP_011056505_1	0.49153	original
WP_011247859_1	WP_017726330_1	0.09679	original
WP_011251056_1	WP_014788955_1	0.05531	original
WP_011253782_1	WP_008851226_1	0.05210	original
WP_011255615_1	WP_011155165_1	0.00275	original
WP_011256320_1	WP_012673107_1	0.15075	original
WP_011262541_1	WP_005420700_1	0.00467	original
WP_011273912_1	WP_005293362_1	0.00480	original
WP_011276373_1	WP_002448208_1	0.01424	original
WP_011278212_1	WP_010979231_1	0.40864	original
WP_011280900_1	WP_011514190_1	0.01310	original
WP_011282055_1	WP_006996976_1	0.01157	original
WP_011282709_1	WP_015344451_1	0.01514	original
WP_011288099_1	WP_014237372_1	0.11064	original
WP_011290875_1	WP_017619926_1	0.20431	original
WP_011294208_1	WP_011823063_1	0.01144	original
WP_011297273_1	WP_019448532_1	0.04075	original
WP_011303585_1	WP_017722475_1	0.00704	original
WP_011304604_1	WP_006010553_1	0.10229	original
WP_011307791_1	WP_011034744_1	0.06484	original
WP_011309107_1	WP_015407636_1	0.00344	original
WP_011311133_1	WP_018508621_1	0.05593	original
WP_011315083_1	WP_009799818_1	0.04228	original
WP_011327438_1	WP_008168032_1	0.03005	original
WP_011330495_1	WP_013221156_1	0.02423	original
WP_011332697_1	WP_007954808_1	0.00292	original
WP_011340953_1	WP_020676552_1	0.24390	original
WP_011343232_1	WP_013276601_1	0.31563	original
WP_011347100_1	WP_008577316_1	0.00582	original
WP_011352544_1	WP_006751590_1	0.00348	original
WP_011358684_1	WP_011890848_1	0.10609	original
WP_011360900_1	WP_009788708_1	0.03638	original
WP_011361393_1	WP_006367341_1	0.09633	original
WP_011365403_1	WP_006850732_1	0.00470	original
WP_011366442_1	WP_012612929_1	0.19314	original
WP_011370683_1	WP_019896374_1	0.14764	original
WP_011373615_1	WP_008335292_1	0.09098	original
WP_011374316_1	WP_004270955_1	0.01404	original
WP_011375776_1	WP_011862251_1	0.02535	original
WP_011380572_1	WP_004176850_1	0.12233	original
WP_011384228_1	WP_008619548_1	0.04042	original
WP_011389638_1	WP_014413884_1	0.16178	original
WP_011391810_1	WP_013121532_1	0.35924	original
WP_011395776_1	WP_020408268_1	0.15567	original
WP_011403552_1	WP_013061382_1	0.00531	original
WP_011408895_1	WP_007966792_1	0.00816	original
WP_011410486_1	WP_009111607_1	0.09856	original
WP_011412718_1	WP_011160658_1	0.04299	original
WP_011414076_1	WP_010237927_1	0.20432	original
WP_011416581_1	WP_011696954_1	0.55335	original
WP_011420698_1	WP_012633477_1	0.01054	original
WP_011431347_1	WP_011434092_1	0.07256	original
WP_011434092_1	WP_011431347_1	0.07256	original
WP_011438297_1	WP_041939851_1	0.09543	original
WP_011441665_1	WP_011503221_1	0.02683	original
WP_011445867_1	WP_008066084_1	0.09790	original
WP_011450798_1	WP_010267596_1	0.55292	original
WP_011452115_1	WP_015816572_1	0.05704	original
WP_011454919_1	WP_015495402_1	0.17749	original
WP_011457608_1	WP_011097432_1	0.08550	original
WP_011464934_1	WP_007873230_1	0.11664	original
WP_011467727_1	WP_007229014_1	0.26416	original
WP_011472931_1	WP_011315083_1	0.24065	original
WP_011480130_1	WP_013441689_1	0.07410	original
WP_011484093_1	WP_007873230_1	0.02465	original
WP_011495642_1	WP_007649813_1	0.06226	original
WP_011499724_1	WP_015053199_1	0.26842	original
WP_011503221_1	WP_011441665_1	0.02683	original
WP_011505927_1	WP_019017087_1	0.17118	original
WP_011510240_1	WP_011315083_1	0.09501	original
WP_011514190_1	WP_011280900_1	0.01310	original
WP_011515956_1	WP_008650460_1	0.03270	original
WP_011520409_1	WP_011410486_1	0.25055	original
WP_011521875_1	WP_012680701_1	0.35162	original
WP_011526174_1	WP_005025332_1	0.26096	original
WP_011529155_1	WP_019587963_1	0.07164	original
WP_011535260_1	WP_016712919_1	0.00576	original
WP_011538274_1	WP_005637443_1	0.01898	original
WP_011540835_1	WP_003039115_1	0.04817	original
WP_011554450_1	WP_013941054_1	0.01881	original
WP_011563897_1	WP_015442878_1	0.70236	original
WP_011569266_1	WP_013962264_1	0.01954	original
WP_011576002_1	WP_006993228_1	0.00521	original
WP_011577291_1	WP_000955680_1	0.01639	original
WP_011580970_1	WP_018428076_1	0.16393	original
WP_011586482_1	WP_018344532_1	0.01601	original
WP_011588447_1	WP_007150504_1	0.02351	original
WP_011600962_1	WP_015055494_1	0.00333	original
WP_011608718_1	WP_005724946_1	0.02612	original
WP_011612331_1	WP_007352928_1	0.22368	original
WP_011620624_1	WP_006854091_1	0.01647	original
WP_011621904_1	WP_011716218_1	0.00289	original
WP_011629577_1	WP_018718346_1	0.31381	original
WP_011631888_1	WP_007004097_1	0.27751	original
WP_011635450_1	WP_011111649_1	0.08865	original
WP_011636526_1	WP_019614416_1	0.06125	original
WP_011639733_1	WP_013176004_1	0.40092	original
WP_011646980_1	WP_018147202_1	0.28727	original
WP_011651829_1	WP_003539312_1	0.00541	original
WP_011664023_1	WP_012496318_1	0.08633	original
WP_011667439_1	WP_020088226_1	0.01902	original
WP_011670344_1	WP_002721586_1	0.00326	original
WP_011672645_1	WP_013877990_1	0.41535	original
WP_011679148_1	WP_002815974_1	0.00268	original
WP_011686088_1	WP_020719557_1	0.38449	original
WP_011691008_1	WP_018774732_1	0.01858	original
WP_011696954_1	WP_011416581_1	0.55335	original
WP_011704769_1	WP_005335583_1	0.00459	original
WP_011710666_1	WP_013073237_1	0.10931	original
WP_011713221_1	WP_013506717_1	0.44282	original
WP_011716218_1	WP_011621904_1	0.00289	original
WP_011720744_1	WP_020576126_1	0.31718	original
WP_011721504_1	WP_013724789_1	0.01787	original
WP_011735545_1	WP_012470074_1	0.11935	original
WP_011737752_1	WP_011929727_1	0.15960	original
WP_011744130_1	WP_012465166_1	0.10492	original
WP_011750294_1	WP_010394821_1	0.04410	original
WP_011754400_1	WP_017936182_1	0.21858	original
WP_011759152_1	WP_014611067_1	0.09600	original
WP_011765875_1	WP_004260680_1	0.07783	original
WP_011769081_1	WP_015465837_1	0.05469	original
WP_011773994_1	WP_018777270_1	0.01191	original
WP_011784437_1	WP_014421917_1	0.00489	original
WP_011788605_1	WP_014611067_1	0.00529	original
WP_011794465_1	WP_019700752_1	0.00826	original
WP_011800592_1	WP_007873230_1	0.07279	original
WP_011804437_1	WP_015912643_1	0.03541	original
WP_011810392_1	WP_010464002_1	0.08376	original
WP_011814226_1	WP_018718346_1	0.50442	original
WP_011817700_1	WP_011862251_1	0.01117	original
WP_011819560_1	WP_011131847_1	0.04055	original
WP_011822077_1	WP_014027470_1	0.60153	original
WP_011823063_1	WP_011294208_1	0.01144	original
WP_011830430_1	WP_012346205_1	0.11317	original
WP_011839556_1	WP_013143475_1	0.04344	original
WP_011862251_1	WP_011817700_1	0.01117	original
WP_011865007_1	WP_012325954_1	0.06942	original
WP_011868993_1	WP_012067923_1	0.01504	original
WP_011871596_1	WP_012079127_1	0.02161	original
WP_011876530_1	WP_011879281_1	0.10260	original
WP_011879281_1	WP_013809440_1	0.09358	original
WP_011885396_1	WP_010104942_1	0.00295	original
WP_011890848_1	WP_011358684_1	0.10609	original
WP_011902788_1	WP_015421114_1	0.02835	original
WP_011904801_1	WP_018254169_1	0.02838	original
WP_011907973_1	WP_002719649_1	0.02686	original
WP_011917471_1	WP_013432672_1	0.01166	original
WP_011926976_1	WP_006611065_1	0.02360	original
WP_011928938_1	WP_015407636_1	0.00538	original
WP_011929727_1	WP_011737752_1	0.15960	original
WP_011934266_1	WP_006042885_1	0.02602	original
WP_011938675_1	WP_012648170_1	0.03061	original
WP_011941324_1	WP_013639232_1	0.00348	original
WP_011946936_1	WP_013101649_1	0.00403	original
WP_011948030_1	WP_011986049_1	0.00283	original
WP_011951294_1	WP_016744074_1	0.00295	original
WP_011959200_1	WP_011997616_1	0.04972	original
WP_011960882_1	WP_019673705_1	0.06158	original
WP_011963441_1	WP_014084998_1	0.14981	original
WP_011965664_1	WP_005844757_1	0.00340	original
WP_011967950_1	WP_017212496_1	0.00703	original
WP_011975249_1	WP_018011128_1	0.00305	original
WP_011979776_1	WP_008245905_1	0.08846	original
WP_011986049_1	WP_011948030_1	0.00283	original
WP_011990960_1	WP_002862301_1	0.01840	original
WP_011994852_1	WP_014452401_1	0.02607	original
WP_011996523_1	WP_005770583_1	0.00288	original
WP_011997616_1	WP_011959200_1	0.04972	original
WP_012005243_1	WP_004955312_1	0.01182	original
WP_012007014_1	WP_002805405_1	0.01345	original
WP_012011300_1	WP_003212752_1	0.00286	original
WP_012021610_1	WP_013737165_1	0.31795	original
WP_012022474_1	WP_008464336_1	0.01378	original
WP_012030705_1	WP_006986294_1	0.33300	original
WP_012038953_1	WP_012299725_1	0.00478	original
WP_012044503_1	WP_008960603_1	0.02562	original
WP_012051840_1	WP_007979399_1	0.30209	original
WP_012056412_1	WP_004104139_1	0.11653	original
WP_012064658_1	WP_012158832_1	0.20370	original
WP_012066194_1	WP_012067923_1	0.17334	original
WP_012067923_1	WP_012193390_1	0.01212	original
WP_012069013_1	WP_013797109_1	0.11416	original
WP_012073773_1	WP_005764861_1	0.05932	original
WP_012079127_1	WP_011871596_1	0.02161	original
WP_012083026_1	WP_015901785_1	0.27274	original
WP_012084587_1	WP_012784451_1	0.42860	original
WP_012089811_1	WP_006082616_1	0.00290	original
WP_012091969_1	WP_010660003_1	0.00485	original
WP_012096132_1	WP_017153352_1	0.02890	original
WP_012096951_1	WP_012526243_1	0.13308	original
WP_012103711_1	WP_013240509_1	0.12603	original
WP_012112072_1	WP_020398923_1	0.35471	original
WP_012116258_1	WP_012171585_1	0.15089	original
WP_012123150_1	WP_013143475_1	0.70152	original
WP_012123920_1	WP_004386867_1	0.00343	original
WP_012134889_1	WP_004105008_1	0.01220	original
WP_012140455_1	WP_002940828_1	0.00524	original
WP_012141637_1	WP_012325954_1	0.04283	original
WP_012148084_1	WP_014469497_1	0.00281	original
WP_012154439_1	WP_012276333_1	0.00461	original
WP_012158832_1	WP_012064658_1	0.20370	original
WP_012164319_1	WP_010475031_1	0.01660	original
WP_012171585_1	WP_012116258_1	0.15089	original
WP_012173768_1	WP_015947526_1	0.51582	original
WP_012178813_1	WP_008183718_1	0.19734	original
WP_012181061_1	WP_018802671_1	0.00531	original
WP_012193390_1	WP_012067923_1	0.01212	original
WP_012194783_1	WP_011124390_1	0.24102	original
WP_012201009_1	WP_012992768_1	0.58111	original
WP_012205194_1	WP_013802730_1	0.01154	original
WP_012206907_1	WP_013801103_1	0.00296	original
WP_012209512_1	WP_014297302_1	0.31617	original
WP_012225559_1	WP_003620132_1	0.12277	original
WP_012231406_1	WP_012754996_1	0.05586	original
WP_012240306_1	WP_020740737_1	0.04001	original
WP_012242354_1	WP_008826681_1	0.42884	original
WP_012248724_1	WP_003813700_1	0.04004	original
WP_012259639_1	WP_015942420_1	0.05569	original
WP_012266379_1	WP_002798189_1	0.00582	original
WP_012269155_1	WP_003870196_1	0.00284	original
WP_012270853_1	WP_016485223_1	0.00295	original
WP_012276333_1	WP_012154439_1	0.00461	original
WP_012281796_1	WP_013121532_1	0.42036	original
WP_012282687_1	WP_003540456_1	0.24540	original
WP_012286791_1	WP_007671121_1	0.03032	original
WP_012292248_1	WP_008173213_1	0.01161	original
WP_012299725_1	WP_012038953_1	0.00478	original
WP_012301459_1	WP_015739585_1	0.56544	original
WP_012305714_1	WP_015133244_1	0.10954	original
WP_012310248_1	WP_064496902_1	0.93682	original
WP_012315883_1	WP_003252333_1	0.00536	original
WP_012317987_1	WP_010685475_1	0.01941	original
WP_012325954_1	WP_012141637_1	0.04283	original
WP_012335557_1	WP_018263761_1	0.00302	original
WP_012344047_1	WP_003360473_1	0.00864	original
WP_012346205_1	WP_011830430_1	0.11317	original
WP_012352460_1	WP_018313321_1	0.01474	original
WP_012357859_1	WP_011902788_1	0.02840	original
WP_012358673_1	WP_015637642_1	0.00281	original
WP_012359841_1	WP_013888958_1	0.23351	original
WP_012367511_1	WP_004244982_1	0.00109	original
WP_012371259_1	WP_014971160_1	0.01196	original
WP_012375522_1	WP_007362822_1	0.29053	original
WP_012382158_1	WP_003971039_1	0.00493	original
WP_012384460_1	WP_012589557_1	0.19930	original
WP_012388688_1	WP_004788586_1	0.04223	original
WP_012390876_1	WP_004563269_1	0.00268	original
WP_012398850_1	WP_019310193_1	0.03197	original
WP_012400834_1	WP_006051290_1	0.00768	original
WP_012409888_1	WP_015128388_1	0.07590	original
WP_012414542_1	WP_004080719_1	1.01959	original
WP_012416848_1	WP_005018901_1	0.02704	original
WP_012419892_1	WP_012420224_1	0.39398	original
WP_012420224_1	WP_012419892_1	0.39398	original
WP_012422107_1	WP_012538099_1	0.04447	original
WP_012423514_1	WP_017352827_1	0.00287	original
WP_012433549_1	WP_007181327_1	0.00505	original
WP_012442423_1	WP_012669076_1	0.00524	original
WP_012448439_1	WP_016483527_1	0.60109	original
WP_012454782_1	WP_017486054_1	0.01648	original
WP_012458500_1	WP_005874130_1	0.00357	original
WP_012459730_1	WP_007546085_1	0.00512	original
WP_012462654_1	WP_009059526_1	0.21187	original
WP_012465166_1	WP_006367341_1	0.09039	original
WP_012470074_1	WP_011735545_1	0.11935	original
WP_012472363_1	WP_012840800_1	0.77063	original
WP_012473769_1	WP_012504872_1	0.16872	original
WP_012487825_1	WP_007640562_1	0.10923	original
WP_012491343_1	WP_003564271_1	0.00390	original
WP_012496318_1	WP_011158423_1	0.00531	original
WP_012499596_1	WP_012504872_1	0.20863	original
WP_012503118_1	WP_010931839_1	0.05697	original
WP_012504872_1	WP_012473769_1	0.16872	original
WP_012509320_1	WP_006367341_1	0.06858	original
WP_012514294_1	WP_015419829_1	0.09644	original
WP_012517443_1	WP_015066371_1	0.00287	original
WP_012522300_1	WP_007671121_1	0.21394	original
WP_012526243_1	WP_012633477_1	0.01797	original
WP_012529431_1	WP_015721759_1	0.05739	original
WP_012536392_1	WP_014028767_1	0.03468	original
WP_012538099_1	WP_012538828_1	0.00164	original
WP_012538828_1	WP_012538099_1	0.00164	original
WP_012544256_1	WP_018963343_1	0.15957	original
WP_012546738_1	WP_004080719_1	0.63154	original
